id,gender,age,exercise_importance,fitness_level,regularity,do_you,time,time_spent,balanced_diet,health_level,recommend_fitness,equipment,barriers,exercises,prevents_balanced,motivation
2505,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Yoga,Temptation and cravings,I want to be fit
2506,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Yoga,Temptation and cravings,I want to lose weight
2507,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Team sport,Ease of access to fast food,I want to be fit
2508,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Team sport,Ease of access to fast food,I want to lose weight
2509,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Team sport,Temptation and cravings,I want to be fit
2510,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Team sport,Temptation and cravings,I want to lose weight
2511,Male,19 to 25,5,Average,3 to 4 times a week,With a group,Evening,2 hours,Not always,3,Yes,Yes,I have an injury,Team sport,Temptation and cravings,I want to achieve a sporting goal
2512,Male,15 to 18,3,Average,Never,I don't really exercise,Early morning,I don't really exercise,Yes,4,No,No,I'll become too tired,I don't really exercise,I have a balanced diet,I'm sorry ... I'm not really interested in exercising
2513,Male,19 to 25,5,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,No,No,I have an injury,Walking or jogging,Lack of time,I want to lose weight
2514,Female,19 to 25,5,Very good,Everyday,With a friend,Evening,2 hours,No,3,Yes,No,I don't have enough time,Gym,Temptation and cravings,I want to be fit
2515,Female,19 to 25,5,Very good,Everyday,With a friend,Evening,2 hours,No,3,Yes,No,I don't have enough time,Gym,Temptation and cravings,I want to lose weight
2516,Female,19 to 25,5,Very good,Everyday,With a friend,Evening,2 hours,No,3,Yes,No,I don't have enough time,Gym,Temptation and cravings,I want to be flexible
2517,Female,19 to 25,5,Very good,Everyday,With a friend,Evening,2 hours,No,3,Yes,No,I don't have enough time,Gym,Temptation and cravings,I want to relieve stress
2518,Male,19 to 25,5,Average,3 to 4 times a week,With a friend,Evening,1 hour,Yes,4,Yes,No,I don't have enough time,Gym,Ease of access to fast food,I want to be fit
2519,Male,19 to 25,5,Average,3 to 4 times a week,With a friend,Evening,1 hour,Yes,4,Yes,No,I don't have enough time,Gym,Ease of access to fast food,I want to be flexible
2520,Male,19 to 25,5,Average,3 to 4 times a week,With a friend,Evening,1 hour,Yes,4,Yes,No,I don't have enough time,Gym,Ease of access to fast food,I want to relieve stress
2521,Male,19 to 25,4,Good,2 to 3 times a week,With a group,Early morning,1 hour,Not always,3,No,No,I can't stay motivated,Team sport,Temptation and cravings,I want to be fit
2522,Male,19 to 25,4,Good,5 to 6 times a week,With a group,Evening,1 hour,No,5,Yes,Yes,I exercise regularly with no barriers,Team sport,Temptation and cravings,I want to be fit
2523,Male,19 to 25,4,Good,5 to 6 times a week,With a group,Evening,1 hour,No,5,Yes,Yes,I exercise regularly with no barriers,Team sport,Temptation and cravings,I want to increase muscle mass and strength
2524,Male,19 to 25,4,Good,5 to 6 times a week,With a group,Evening,1 hour,No,5,Yes,Yes,I exercise regularly with no barriers,Team sport,Temptation and cravings,I want to achieve a sporting goal
2525,Female,19 to 25,3,Average,5 to 6 times a week,With a group,Evening,30 minutes,Not always,4,No,No,I don't have enough time,Walking or jogging,Ease of access to fast food,Reaching class on time 😅
2526,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I don't have enough time,Walking or jogging,I have a balanced diet,I want to be fit
2527,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I don't have enough time,Walking or jogging,I have a balanced diet,I want to increase muscle mass and strength
2528,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I don't have enough time,Walking or jogging,I have a balanced diet,I want to relieve stress
2529,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I don't have enough time,Yoga,I have a balanced diet,I want to be fit
2530,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I don't have enough time,Yoga,I have a balanced diet,I want to increase muscle mass and strength
2531,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I don't have enough time,Yoga,I have a balanced diet,I want to relieve stress
2532,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I can't stay motivated,Walking or jogging,I have a balanced diet,I want to be fit
2533,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I can't stay motivated,Walking or jogging,I have a balanced diet,I want to increase muscle mass and strength
2534,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I can't stay motivated,Walking or jogging,I have a balanced diet,I want to relieve stress
2535,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I can't stay motivated,Yoga,I have a balanced diet,I want to be fit
2536,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I can't stay motivated,Yoga,I have a balanced diet,I want to increase muscle mass and strength
2537,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I can't stay motivated,Yoga,I have a balanced diet,I want to relieve stress
2538,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I'll become too tired,Walking or jogging,I have a balanced diet,I want to be fit
2539,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I'll become too tired,Walking or jogging,I have a balanced diet,I want to increase muscle mass and strength
2540,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I'll become too tired,Walking or jogging,I have a balanced diet,I want to relieve stress
2541,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I'll become too tired,Yoga,I have a balanced diet,I want to be fit
2542,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I'll become too tired,Yoga,I have a balanced diet,I want to increase muscle mass and strength
2543,Female,15 to 18,4,Good,2 to 3 times a week,Alone,Evening,30 minutes,Yes,4,Yes,No,I'll become too tired,Yoga,I have a balanced diet,I want to relieve stress
2544,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to be fit
2545,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to increase muscle mass and strength
2546,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to lose weight
2547,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to be flexible
2548,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to relieve stress
2549,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to achieve a sporting goal
2550,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to be fit
2551,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to increase muscle mass and strength
2552,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to lose weight
2553,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to be flexible
2554,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to relieve stress
2555,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to achieve a sporting goal
2556,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Lifting weights,Ease of access to fast food,I want to be fit
2557,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Lifting weights,Ease of access to fast food,I want to increase muscle mass and strength
2558,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Lifting weights,Ease of access to fast food,I want to lose weight
2559,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Lifting weights,Ease of access to fast food,I want to be flexible
2560,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Lifting weights,Ease of access to fast food,I want to relieve stress
2561,Male,19 to 25,4,Good,Everyday,With a friend,Evening,2 hours,No,3,No,Yes,I don't have enough time,Lifting weights,Ease of access to fast food,I want to achieve a sporting goal
2562,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be fit
2563,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to lose weight
2564,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to relieve stress
2565,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I'll become too tired,Yoga,Temptation and cravings,I want to be fit
2566,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I'll become too tired,Yoga,Temptation and cravings,I want to lose weight
2567,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I'll become too tired,Yoga,Temptation and cravings,I want to relieve stress
2568,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I'll become too tired,Team sport,Temptation and cravings,I want to be fit
2569,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I'll become too tired,Team sport,Temptation and cravings,I want to lose weight
2570,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I'll become too tired,Team sport,Temptation and cravings,I want to relieve stress
2571,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I want to be fit
2572,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I want to lose weight
2573,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I want to relieve stress
2574,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I don't really enjoy exercising,Yoga,Temptation and cravings,I want to be fit
2575,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I don't really enjoy exercising,Yoga,Temptation and cravings,I want to lose weight
2576,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I don't really enjoy exercising,Yoga,Temptation and cravings,I want to relieve stress
2577,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I don't really enjoy exercising,Team sport,Temptation and cravings,I want to be fit
2578,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I don't really enjoy exercising,Team sport,Temptation and cravings,I want to lose weight
2579,Female,19 to 25,2,Good,3 to 4 times a week,Alone,Evening,1 hour,No,3,No,Yes,I don't really enjoy exercising,Team sport,Temptation and cravings,I want to relieve stress
2580,Male,19 to 25,5,Average,2 to 3 times a week,Alone,Evening,30 minutes,No,3,Yes,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,Personal reasons
2581,Male,19 to 25,5,Average,2 to 3 times a week,Alone,Evening,30 minutes,No,3,Yes,Yes,I can't stay motivated,Team sport,Temptation and cravings,Personal reasons
2582,Female,19 to 25,4,Average,2 to 3 times a week,Alone,Early morning,30 minutes,No,2,No,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
2583,Female,30 to 40,5,Unfit,3 to 4 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Yoga,Lack of time,I want to relieve stress
2584,Male,19 to 25,4,Good,5 to 6 times a week,Alone,Evening,2 hours,No,5,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
2585,Male,19 to 25,4,Good,5 to 6 times a week,Alone,Evening,2 hours,No,5,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
2586,Male,19 to 25,4,Good,5 to 6 times a week,Alone,Evening,2 hours,No,5,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to achieve a sporting goal
2587,Male,19 to 25,4,Good,5 to 6 times a week,Alone,Evening,2 hours,No,5,Yes,No,I don't have enough time,Swimming,Temptation and cravings,I want to be fit
2588,Male,19 to 25,4,Good,5 to 6 times a week,Alone,Evening,2 hours,No,5,Yes,No,I don't have enough time,Swimming,Temptation and cravings,I want to lose weight
2589,Male,19 to 25,4,Good,5 to 6 times a week,Alone,Evening,2 hours,No,5,Yes,No,I don't have enough time,Swimming,Temptation and cravings,I want to achieve a sporting goal
2590,Male,19 to 25,4,Good,5 to 6 times a week,Alone,Evening,2 hours,No,5,Yes,No,I don't have enough time,Team sport,Temptation and cravings,I want to be fit
2591,Male,19 to 25,4,Good,5 to 6 times a week,Alone,Evening,2 hours,No,5,Yes,No,I don't have enough time,Team sport,Temptation and cravings,I want to lose weight
2592,Male,19 to 25,4,Good,5 to 6 times a week,Alone,Evening,2 hours,No,5,Yes,No,I don't have enough time,Team sport,Temptation and cravings,I want to achieve a sporting goal
